ID,Prediction
165,0.022438355758588185
166,0.5403862601620797
167,0.30640987659346064
168,0.13049476113610373
169,0.019802074849411218
170,0.03237224641669101
171,0.9963730595090932
172,0.003438132067164359
173,0.31012708243918136
174,0.0026171737811827933
175,0.0761257746953924
176,0.48894381958835464
177,0.039137528058100904
178,0.24984574931842637
179,0.02169965957585986
180,0.04871504773625197
181,0.5979251212521446
182,0.12333526385495541
183,0.03440618821717753
184,0.1282090307592073
185,0.0008816897963191911
186,0.02569058499022422
187,0.056036136459596035
188,0.004835901158407463
189,0.0180341174600237
190,0.004816941721817526
191,0.09887826196389819
192,0.4476265698942574
193,0.05206331825593438
194,0.8001780414728316
195,0.3070594530822366
196,0.0005437415640283495
197,0.639057763213833
198,0.001365109119954537
199,0.2141137291692625
200,0.10905965094038261
201,0.009276583100672269
202,0.0903739128322762
203,0.008147057707643542
204,0.00212654863845584
205,0.010423180156833994
206,0.47773432371219754
207,0.0026399044188857765
208,0.021010480629793864
209,0.6007981182078199
210,0.002139008929454788
211,0.011619091275837535
212,0.4625642280015044
213,0.038716689338980884
214,0.04999782195209577
215,0.009562679596024503
216,0.9777533442813783
217,0.0004455836052721039
218,0.06663693438073585
219,0.0005483691025614554
220,0.999165409992504
221,0.267922553230575
222,0.0012092637933647545
223,0.022134501573977287
224,0.9994947013643513
225,0.5529282355239217
226,0.01147138901716974
227,0.015838494337587314
228,0.0183881944619603
229,0.0003645501391376139
230,0.49859009438003177
231,0.9529391733145746
232,0.018212238512514044
233,0.5982143721463494
234,0.1909269735557789
235,0.754075231833094
236,0.2252309187141577
237,0.04250071642850573
238,0.2237897301547357
239,0.15953496634728406
240,0.0012515852267431567
241,0.27421221662014567
242,0.0016407562255148964
243,0.08146489475061675
244,0.10399329066733219
245,0.02294757704090793
246,0.5248772057373153
247,0.0170019823985992
248,0.8679397880262286
249,0.6290910019280885
250,0.6456436170418771
251,0.07261593014509989
252,0.009005092914691641
253,0.0014027035314148637
254,0.0004915597734715313
255,0.32598034954845084
256,0.0018579875624120839
257,0.38476241557112817
258,0.98537324644784
259,0.37302462577024487
260,0.0015493286476661334
261,0.01184213870056901
262,0.566007526336921
263,0.00022188572640514787
264,0.014633731466718397
265,0.0582344053753227
266,0.002722204917203898
267,9.540769065586322e-05
268,0.7903798211254391
269,0.0019401758159049104
270,0.005059539177477397
271,0.6829478698213638
272,0.04400916272994155
273,0.002984162348464702
274,0.23688380503368678
275,0.03474034151907841
276,0.2108296974723058
277,0.04483961722207672
278,0.02858924518910568
279,0.01606652818524674
280,0.2437363088233118
281,0.9969054925673063
282,0.020271418049042502
283,0.02402544675612583
284,0.016445807941608624
285,0.008946152197174838
286,0.9728542291124398
287,0.3788385804025265
288,0.05854264559812931
289,0.002284572507598755
290,0.4688651094465309
291,0.4180909543208269
292,0.9848771395701954
293,0.0005270162911324893
294,0.23378173456425116
295,0.022603451266228043
296,0.0054164660191512864
297,0.4407339396410138
298,0.5453775826086223
299,0.07494784215481815
300,0.11103605587263027
301,0.7285002764917099
302,0.0037573726985277492
303,0.0008900933768226141
304,0.16638770512337
305,0.05055364528252839
306,0.6974469125531941
307,0.017012999082728093
308,0.7467373375554558
309,0.025394175784623357
310,0.48225140786330384
311,0.02746900377276658
312,0.10133921447561024
313,0.009518158093245717
314,0.053609058854009586
315,0.005843520982673493
316,0.07712444671965078
317,0.8532371208178714
318,0.24534481474540684
319,0.36984791210547713
320,0.010894065472209833
321,0.006726706154990698
322,0.10841296539147026
323,0.24658319689828836
324,0.021042713717065262
325,0.4953002261214865
326,0.02272604570158158
327,0.004280982253143181
328,0.00024832045027228984
329,0.02890289037773406
330,0.013175354826535594
331,0.5483107312417012
332,0.23954283136643262
333,0.3728890315129017
334,0.000493889374678125
335,0.0025775526770024752
336,0.027264169028525943
337,0.21172270739997504
338,0.013113282815877326
339,0.27161528674255264
340,0.9656459428784082
341,0.6161169418670415
342,0.6602660372651323
343,0.012269320683960262
344,0.0018218286772861997
345,0.9763137573498961
346,0.6877914312875187
347,0.0012110675771053983
348,0.9758175232021553
349,0.7515821265872525
350,0.4731431062168244
351,0.0008162365543777264
352,0.15552641710155118
353,0.4808998554476047
354,0.5549784156088651
355,0.4879571319387749
356,0.018994827474148906
357,0.0008521253252807092
358,0.11370020200823173
359,0.19378513736417136
360,0.5068539348584348
361,0.009409198120454817
362,0.17908314922533272
363,0.4261380409569062
364,0.3899279332081822
365,0.02836000647965262
366,0.4830392699109991
367,0.016749662951803548
368,0.6796601948809448
369,0.05830328305474223
370,0.9968074710401233
371,0.24057315096961016
372,0.3501922696942766
373,0.003022009464082648
374,0.007072703058604854
375,0.005490950473666461
376,0.10092330947187872
377,0.08360307840673761
378,0.00455757642182526
379,0.44839765996270575
380,0.003055505236797925
381,0.007895559072647917
382,0.0005245817876980248
383,0.004290131732122631
384,0.031131750875330218
385,0.011836963923836255
386,0.0011835833760360703
387,0.9988993428181007
388,0.03254610195354259
389,0.026066629741328968
390,0.0431264898690148
391,0.26432273061684414
392,0.557795071411589
393,0.008806314839418941
394,0.06852229276403698
395,0.7908457221667587
396,0.9917886224615391
397,0.454423847834111
398,0.8484948705756087
399,0.41128341687953895
400,0.40034916967680095
401,0.07849227530941046
402,0.0015733524730984314
403,0.05112815380349535
404,0.09485822667708751
405,0.23753504199911152
406,0.04964507657792815
407,0.008497107078217112
408,0.5360500816871885
409,0.5388285475802035
410,0.27414874809537265
411,0.8084309560030143
412,0.18027958824788584
413,0.03587754986643305
414,0.1712620657634373
415,0.0019741364371693992
416,0.7485433175854895
417,0.26392778201424766
418,0.47942332951758576
419,0.014232214023297775
420,0.004517358333528603
421,0.0015090446529181876
422,0.009339177228343426
423,0.0011414602379222533
424,0.638251794818062
425,0.10922966579794884
426,0.24229661022164806
427,0.4775166293607415
428,0.002380769618515694
429,0.1878305019011537
430,0.054483013219214296
431,0.7898870225987145
432,0.08781411096614576
433,0.0003840378308661824
434,0.3725930289844288
435,0.27771542145436107
436,0.09004908187025253
437,0.6659879643408716
438,0.010452982255875803
439,0.0047911502932990995
440,0.015985424934325206
441,0.6470350457472367
442,0.9972037440199986
443,0.001612826540439106
444,0.1070083660312697
445,0.11932948833158034
446,0.053364263810696255
447,0.006373535641606037
448,0.0031420236716480803
449,0.6181069166106713
450,0.9783030184344811
451,0.9970497321659586
452,0.0005893217770393559
453,0.013144354807428336
454,0.5628111807105505
455,0.020486989498543957
456,0.015647108010416577
457,0.004873306589782462
458,0.5302074100397112
459,0.00526950378911457
460,0.04504900161949109
461,0.012699907602629408
462,0.42722284368094626
463,0.10543207789016468
464,0.06857034755111634
465,0.05242619230146804
466,0.004525313622163046
467,0.19278311996175673
468,0.009074597982740748
469,0.022093424542258377
470,0.5535309728562832
471,0.7237705199608391
472,0.09920730846402165
473,0.28315505091744997
474,0.03342794395297223
475,0.6385457799937277
476,0.0003854227113370579
477,0.08486401605733856
478,0.08897988451249525
479,0.8625648749116639
480,0.05291804516769298
481,0.8065733236143393
482,0.03168419936711647
483,0.03987817917108479
484,0.459145350517486
485,0.0007536641020400052
486,0.009845859248458468
487,0.7037479001937937
488,0.1816072289643215
489,0.4273866976990014
490,0.20824146476075106
491,0.000990408509119603
492,0.0005920049311768634
493,0.0002637922653156348
494,0.01071299542008277
495,0.2850478098883162
496,0.024416239472102697
497,0.2258124061768738
498,0.28925892250640495
499,0.45021293066716545
500,0.011250358422581045
501,0.9765298620210423
502,0.06981117780533562
503,0.9960293771061675
504,0.04070296639671579
505,0.0017668690277270727
506,0.9774721156734693
507,0.013436244924166375
508,0.006529403099330472
509,0.0021078310102649106
510,0.13138844019826634
511,0.11932925729526726
512,0.5286006642805513
513,0.5306678735354835
514,0.07388606534289537
515,0.05732443407358105
516,0.9888644997193301
517,0.0335537281182114
518,0.20335545335700964
519,0.5244284500206552
520,0.24528449737770233
521,0.0006950661936425263
522,0.03343525492593139
523,0.45935025284646197
524,0.0021158910629832557
525,0.9953192171967487
526,0.7947817638553932
527,0.000420270580275471
528,0.07891582521237145
529,0.11499095275136628
530,0.8603282884221252
531,0.004998953081768209
532,0.41635838736514336
533,0.013467019032129386
534,0.0029794522230533714
535,0.16631096768847772
536,0.002871509152504017
537,0.4409119720322941
538,0.010882228639357859
539,0.00098601694422881
540,0.9872913486743795
541,0.0007149871415307231
542,0.8070176177407549
543,0.029131439446824177
544,0.0003629675115178297
545,0.1948528079093289
546,0.013206220784706934
547,0.9740067903681799
548,0.5489951163856234
549,0.02699677930358747
550,0.1480053446822869
551,0.992630923269796
552,0.6510570086395164
553,0.00187415394010881
554,0.0016489478752892983
555,0.37652188250148144
556,0.004238704191069873
557,0.023597590701807877
558,0.273268861220365
559,0.39572158068394697
560,0.774557102202847
561,0.11941548711007229
562,0.9114710755111476
563,0.37652188250148144
564,0.01599280212514964
565,0.8983597048693565
566,0.049998035141748505
567,0.38760122322434154
568,0.998220110604769
569,0.10511826132920436
570,0.022172919794968986
571,0.011845918717153724
572,0.25792148861742953
573,0.03254610195354259
574,0.7981418286345988
575,0.014419456104175346
576,0.21973549417182958
577,0.0012508945259614818
578,0.0435124021520839
579,0.12012567501439407
580,0.024312735284023508
581,0.024868779719724267
582,0.0274568867973207
583,0.30136728120423173
584,0.5850727791643445
585,0.8197605327612636
586,0.1271430930512608
587,0.5842638113305793
588,0.9913297610752313
589,0.035399123117051394
590,0.02299262888281719
591,0.3846156854119289
592,0.005578160620868801
593,0.031137002795487062
594,0.015931610279582783
595,0.9748238274674813
596,0.01334965817123984
597,0.5437082180269752
598,0.05887257757739481
599,0.0015152090391695636
600,0.012037960858231216
601,0.7667327965558041
602,0.05087701416114949
603,0.005629199461225385
604,0.4552607922666449
605,0.00031933111796620447
606,0.2936411099255991
607,0.0979866849700665
608,0.010551426768783937
609,0.006072975770764988
610,0.07091457125666849
611,0.22268903870413398
612,0.2943094150567935
613,0.0003840378308661824
614,0.03978892743708696
615,0.7503333193202176
616,0.04626925386452382
617,0.00024033527488031276
618,0.0008571296809332149
619,0.2020669148275815
620,0.012950429093838244
621,0.07910236461334244
622,0.4926086070980218
623,0.3623892941102071
624,0.8360269790507074
625,0.02044234879974302
626,0.01737079544280251
627,0.3673309215422222
628,0.9862064986858022
629,0.010794504995663609
630,0.03244520878690257
631,0.013049159949397038
632,0.7946382794754826
633,0.0007771889922811312
634,0.002862530129188954
635,0.00975034175964155
636,0.049470658226689564
637,0.0055858216412928855
638,0.029021930742605263
639,0.17779776304004702
640,0.9976892204066994
641,0.41412940352289906
642,0.0003840378308661824
643,0.11451493854242183
644,0.004851059973002806
645,0.9935616222693773
646,0.44875723265082373
647,0.9980814587834492
648,0.02014713229388462
649,0.8370725846187819
650,0.0008492769484911031
651,0.44007747033252037
652,0.006362765751467293
653,0.428975106537669
654,0.4835506120120848
655,0.005746223300066102
656,0.5210973280405623
657,0.6506808509966936
658,0.056953972109159076
659,0.32947474118411735
660,0.8494838753056185
661,0.09775077284352775
662,0.07315211821637765
663,0.2873170102240117
664,0.7826813358155714
665,0.8745269259718818
666,0.010740788016156579
667,6.534328006572602e-05
668,0.009743342762382532
669,0.004564208927396358
670,0.0015007121290398565
671,0.005334268561791822
672,0.00037331062316700613
673,0.0127556252626065
674,0.791609839931672
675,0.0368357687104381
676,0.08709795183545266
677,0.00034471231273948584
678,0.00147235037125577
679,0.003006943860797122
680,0.07915346970177341
681,0.32636289967554594
682,0.11063435157132946
683,0.031561151347979134
684,0.15870065507570405
685,0.03461272071118833
686,0.023361082361737544
687,0.3430727713329576
688,0.09890662180034109
689,0.5576570638368596
690,0.01264871583392435
691,0.06400642380238003
692,0.01737347246985963
693,0.5986585345119828
694,0.194797024857437
695,0.996179783559052
696,0.8127591383357439
697,0.14253212623736422
698,0.05896695543509923
699,0.0006697925129801887
700,0.03503728641092023
701,0.1427523127985305
702,0.1895155413908868
703,0.4611938421836229
704,0.036179503823948925
705,0.008799520663972903
706,0.3088520511868092
707,0.05788856984857204
708,0.040804769167128906
709,0.07465511803047328
710,0.20784420415538526
711,0.05942347282560996
712,0.06643154591879032
713,0.03480497858641129
714,0.012484634005909793
715,0.00231530893264748
716,0.459145350517486
717,0.1828695577317698
718,0.19730141299692003
719,0.23591365418401442
720,0.9903175986604679
721,0.7776829403925958
722,0.13743804613290833
723,0.23067090413114302
724,0.01871056443290809
725,0.05146964577446937
726,0.20985397406559292
727,0.023855752051553707
728,0.7292342186525859
729,0.07389286194906489
730,0.00760824346278912
731,0.002839972922620899
732,0.08190463340334468
733,0.06698251599421517
734,0.8507062415001971
735,0.9975381906585281
736,0.03619138188156264
737,0.11504809125037725
738,0.9401546926588482
739,0.10984338751664151
740,0.7978739864330457
741,0.2681242475286995
742,0.8530180348492119
743,0.0170019823985992
744,0.001888478610614812
745,0.003925197102939761
746,0.10559506716438441
747,0.0006998140401974815
748,0.00026132216445554513
749,0.00044064512906533544
750,0.6224325941414915
751,0.16175953540340135
752,0.023160916368989946
753,0.32274501239866993
754,0.001098360940014
755,0.005584685252077392
756,0.018724783263562583
757,0.000581139926415318
758,0.12377812014329873
759,0.26911651897475064
760,0.007582728701500974
761,0.6199387848065026
762,0.3919611075295536
763,0.018154846381829758
764,0.2603417229221724
765,0.38827389381169697
766,0.06471513188211117
767,0.6885469862810187
768,0.01794592151605832
769,0.17333359416755537
770,0.30771631925172016
771,0.5217523962988563
772,0.47045205232618453
773,0.0864263422840531
774,0.030539266493475964
775,0.01169407186609921
776,0.5130456745550287
777,0.03403598201112174
778,0.7720779921818598
779,0.19065638783476097
780,0.020036722803534284
781,0.10491651538723028
782,0.4624306464491584
783,0.06748912413513089
784,0.026918332609673044
785,0.36984791210547713
786,0.29040810635798314
787,0.27655890110075987
788,0.0661095516736268
789,0.40571542568020297
790,0.0002023105349541861
791,0.1432633976149072
792,0.0038019272836942943
793,0.8873086617148599
794,0.0012876517138518092
795,0.05658293963305883
796,0.4737464516338914
797,0.7078057573075549
798,0.20057965733226285
799,0.007661329511583777
800,0.045495210260953226
801,0.9963315696304931
802,0.07405158879396834
803,0.38476241557112817
804,0.060453315444428696
805,0.7601780156921101
806,0.28555281128133014
807,0.0004581692583813286
808,0.7546127601497489
809,0.05067664831188908
810,0.33265714528597534
811,0.26394173423157147
812,0.031561151347979134
813,0.0020408945998457466
814,0.007348707332255264
815,0.0807659928451987
816,0.002527102801760817
817,0.17489133310673857
818,0.0049065122022906695
819,0.0024645567261342306
820,0.11067063598855113
821,0.6156926067739263
822,0.0042593142353336685
823,0.00532146481144457
824,0.036817335773099
825,0.048119701091204815
826,0.00042692596561427716
827,0.00039786275915464916
828,0.692876543914637
829,0.8238353001605451
830,0.20950570295626145
831,0.17100195154268724
832,0.03193859923016714
833,0.22492844137804247
834,0.3373272048276192
835,0.0039886660113217665
836,0.6925989239989663
837,0.001209609611887992
838,0.6641159875128326
839,0.615346693053168
840,0.9983941744938813
841,0.010115834692451638
842,0.02639780257383014
843,0.20104369964307126
844,0.10823899594655473
845,0.3946998382239999
846,0.6124575756924225
847,0.013061434059128676
848,0.005405736439633115
849,0.9287350671646557
850,0.9847856945615043
851,0.49873608882239984
852,0.02279133509541754
853,0.006180961707684342
854,0.04840992684114503
855,0.11290304697875146
856,0.0055296014657277865
857,0.006766590671284857
858,0.006043507936095104
859,0.03366288462262497
860,0.012661904233230666
861,0.0024521112296252397
862,0.06298789951686087
863,0.07449524967589524
864,0.018459897738348063
865,0.11682791450057191
866,0.5990024459013025
867,0.1996819421334004
868,0.035274812342154516
869,0.003285785067840759
870,0.17087305869317884
871,0.3623892941102071
872,0.042126085399854574
873,0.9985076367426486
874,0.4222199092950072
875,0.018732726228544334
876,0.20853911465189232
877,0.0001618694148620179
878,0.013067044994348069
879,0.004565136427621813
880,0.18506960574489084
881,0.036562127342237793
882,0.10752210101742575
883,0.22794790274783847
884,0.0047125120289154875
885,0.0014071373565393442
886,0.006513510792034271
887,0.3957478170145273
888,0.014616271990470645
889,0.08090402383069713
890,0.327744567627517
891,0.010864059862802597
892,0.9681197192200662
893,0.017734204879524516
894,0.0278199829906545
895,0.7250622836751236
896,0.00848689300878448
897,0.6164057756019119
898,0.01507743467651137
899,0.1565792260997377
900,0.029968710657416867
901,0.05483070001321431
902,0.8916070151993789
903,0.09173008896078017
904,0.20959211620014842
905,0.04059068600412407
906,0.22579152409151224
907,0.5457578305673813
908,0.6068006737066514
909,0.9940428623073871
910,0.5992544723921195
911,0.002761426977901769
912,0.001514395325977872
913,0.02874426328660591
914,0.0006360595547161481
915,0.01584186575954984
916,0.0558992625486662
917,0.24801286659966593
918,0.05189674435205019
919,0.002447761432539812
920,0.0004597591775944233
921,0.0009305115657865412
922,0.1947013744392624
923,0.016457900756252336
924,0.00532882724151252
925,0.9987392677678816
926,0.9525217037989162
927,0.1517547996469835
928,0.5625128698188148
929,0.00825622456796039
930,0.8591901800777088
931,0.0017312027198020552
932,0.14799709134611042
933,0.0911435553576409
934,0.004936198583575952
935,0.04635140557583564
936,0.22776198892383576
937,0.06994063699516564
938,0.25275313340828304
939,0.029935084367162072
940,0.2512923142499407
941,0.00019595542114836945
942,0.27403229605397406
943,0.0015731353570155803
944,0.0010527386189912598
945,0.013662741725593125
946,0.02651379912258187
947,0.022922333427426295
948,0.2948627163940106
949,0.4874601577321178
950,0.138137658511902
951,0.06819264850312733
952,0.01593867851468555
953,0.00624001423277175
954,0.0008348584508961442
955,0.10188435161088773
956,0.7109650056651047
957,0.06844187815024079
958,0.12097041806078426
959,0.1630289766402139
960,0.9042968969031699
961,0.9526221823750627
962,0.7869521920139712
963,0.44944211489550123
964,0.0005863462098642246
965,0.9947735335337597
966,0.9969471544717038
967,0.000354515082522267
968,0.21149261682642956
969,0.0036163151183264213
970,0.0031650805923737666
971,0.2682482218832627
972,0.0005827112555726294
973,0.06360120549487658
974,0.999705072187767
975,0.14152189372290883
976,0.0026737684072708633
977,0.045916989327910704
978,0.996656234680627
979,0.14742060488805178
980,0.07004983273835325
981,0.0009332828194328114
982,0.05171444842012341
983,0.21902319485862276
984,0.026090886133549925
985,0.0013752096367113606
986,0.4539892133028909
987,0.9973214645950764
988,0.048807339958312955
989,0.20799939250954724
990,0.0014534609428516875
991,0.30001852803192014
992,0.01573491410758044
993,0.9898330446041341
994,0.8298410108870853
995,0.480220670645209
996,0.08244663070257864
997,0.029660757382141547
998,0.004894513905630171
999,0.34345766293785734
1000,0.05673163119423493
1001,0.45592953722063784
1002,0.6453696021776136
1003,0.013111834950551389
1004,0.8892560045623679
1005,0.11352350546825923
1006,0.2724223143766539
1007,0.13808960917071406
1008,0.08197634739828416
1009,0.06091608075202068
1010,0.9927749340666124
1011,0.4007094789274655
1012,0.43530045123106204
1013,0.0359620024309574
1014,0.004363443491181353
1015,0.9254216583730058
1016,0.6511010761637702
1017,0.04764243473522129
1018,0.6943783860496108
1019,0.003979145423720233
1020,0.07432454838316987
1021,0.5313005672303494
1022,0.44818737718385887
1023,0.04394812258650831
1024,0.3197587711574603
1025,0.0031323789761034597
1026,0.012461769739862905
1027,0.4272936603948144
1028,0.010492481213465741
1029,0.015243369354817776
1030,0.06341521672200277
1031,0.010493003229030488
1032,0.004912458153037842
1033,0.004531595365129739
1034,0.004552497533329091
1035,0.00019778447223505526
1036,0.1978732204282265
1037,0.20544541458290858
1038,0.9307831066486174
1039,0.0024772748432348494
1040,0.19622277995124926
1041,0.33373289816352497
1042,0.7902128732802953
1043,0.0004801798175550446
1044,0.9547510498079462
1045,0.9924742218928025
1046,0.4906253843016569
1047,0.9991420198390105
1048,0.009864766487349136
1049,0.007977260139136298
1050,0.3156957184279569
1051,0.020407895219881445
1052,0.7187873037981081
1053,0.2502126153249484
1054,0.3006176160591293
1055,0.4726248725945303
1056,0.9969935085081872
1057,0.0002603101007229467
1058,0.3534588798402893
1059,0.25276120045355444
1060,0.01344642760929179
1061,0.2936411099255991
1062,0.0659985992429464
1063,0.09006952591996556
1064,0.014403473077019821
1065,0.07632875542632091
1066,0.027689940376607613
1067,0.018439690646877973
1068,0.31529912221473927
1069,0.18679431512270736
1070,0.0019340298215317297
1071,0.0006108985651097932
1072,0.01075945285486147
1073,0.1702404717713612
1074,0.5117087640889447
1075,0.0024095277762823724
1076,0.10928557271519247
1077,0.0003255168690397905
1078,0.0023009385906273805
1079,0.0006041885768003682
1080,0.002757071968359134
1081,0.0008447415152714022
1082,0.007653705058863594
1083,0.4118229481573577
1084,0.006394413566928736
1085,0.0006014690701988103
1086,0.019342729471734835
1087,0.2059980226121328
1088,0.1771060873212636
1089,0.02500014003713967
1090,0.012358119018753345
1091,0.006776421608296993
1092,0.20203804413651205
1093,0.05196705586479345
1094,0.18386597950657546
1095,0.018995144221055044
1096,0.5407580475346813
1097,0.01737853725567199
1098,0.0011051863200082668
1099,0.2527711647952743
1100,0.013607664649310664
1101,0.9073446812322812
1102,0.9971314812301564
1103,0.10114373383735734
1104,0.01572272290293396
1105,0.1622925624891194
1106,0.0016819244862784817
1107,0.3069760483857399
1108,0.19729662237527895
1109,0.21027261685618615
1110,0.09922278760942842
1111,0.9988924174221887
1112,0.014334725313918219
1113,0.06618178787239003
1114,0.8071185685256884
1115,0.6634991329951917
1116,0.0010219053835090106
1117,0.017126511250556094
1118,0.07073281091825455
1119,0.0061977588964031586
1120,0.0001108725548574453
1121,0.021242561863116908
1122,0.036667295378382175
1123,0.026172080878425912
1124,0.06403433163094804
1125,0.7952329145964795
1126,0.9301113515244658
1127,0.036179865480598254
1128,0.055253684859256184
1129,0.000962383779125032
1130,0.06233987751227901
1131,0.05801484700474301
1132,8.53132709035062e-05
1133,0.29238470389928967
1134,0.7369849761320916
1135,0.0067998488355191155
1136,0.9952023615928071
1137,0.036659397323883985
1138,0.0025168998421027902
1139,0.14123207673899202
1140,0.44718584443453013
1141,0.32590983194963136
1142,0.0023689076891866274
1143,0.054113387416465736
1144,0.004439503449831624
1145,0.1229454509665158
1146,0.021975204740543774
1147,0.0024212277695308385
1148,0.000917376471837736
1149,0.0021573811204676193
1150,0.2776240457653697
1151,0.3233014669271595
1152,0.05278869966662538
1153,0.02959848946524414
1154,0.03796100983371686
1155,0.4065047946703586
1156,0.06544600832599128
1157,0.5960035334014929
1158,0.20134678331395395
1159,0.4884543115484079
1160,0.0037490198018643598
1161,0.014732521118664793
1162,0.007857649027411026
1163,0.04990936466537747
1164,0.5903675199137038
1165,0.12735324313745608
1166,0.24057315096961016
1167,0.02716053036006703
1168,0.13867009469095054
1169,0.0802773039092081
1170,0.3676901628710782
1171,0.644552890851095
1172,0.005278028497482143
1173,0.00739936663825258
1174,0.4051258440513135
1175,0.20352263427415224
1176,0.000784796687566553
1177,0.2427082634978355
1178,0.18429257694505619
1179,0.03937770193484009
1180,0.004603146765204106
1181,0.05454272522482524
1182,0.010210108493265202
1183,0.47701450473502305
1184,0.61146799411717
1185,0.004577691666563619
1186,0.4707070475679511
1187,0.9518381392922136
1188,0.0011706219079541922
1189,0.00014709657374924683
1190,0.9969577831157406
1191,0.028801723072044434
1192,0.0012076083370510817
1193,0.04501027487668571
1194,0.02322908070284962
1195,0.0019618705228581085
1196,0.1874859732400353
1197,0.022777555656558205
1198,0.8260883801790627
1199,0.032794358165874886
1200,0.0727146433143818
1201,0.9916929401974126
1202,0.14033923862507874
1203,0.0009969699422536077
1204,0.07972429682833289
1205,0.004224900451378909
1206,0.0334813509501603
1207,0.04530543616839967
1208,0.363572502029144
1209,0.9942695946720961
1210,0.13968141248416
1211,0.05822662398384741
1212,0.18829430544784587
1213,0.06244621694779709
1214,0.003621238358727249
1215,0.7892112615051224
1216,0.9987102798803712
1217,0.6521131497279227
1218,0.1404615494709826
1219,0.004362017744204749
1220,0.005001656122236251
1221,0.18825606665139086
1222,0.14188931547889957
1223,0.09144412959173526
1224,0.23639304901353256
1225,0.25142090691660424
1226,0.15629518085687696
1227,0.8096610195920074
1228,0.7426729820063472
1229,0.005617926711051667
1230,0.007895707158132316
1231,0.984023498733737
1232,0.003617338006299252
1233,0.008179505525521507
1234,0.033999610312966756
1235,0.34576943816031736
1236,0.05718143414915064
1237,0.7835918963853016
1238,0.05682029600088311
1239,0.3155477273770914
